build_id,696a5f40404d25ed997c40cb0793bf931361bcf558fb7eff2982ae6cd7917805,03c2adc0e18659ab1deb86b43062446a3794a5d6104664c6d7628c98008f7fd4,531e645822747c3f2df36985d44b03fae38e7345aa3899805432a28d928889e9,62bf3464cff52f36c2b363bced01b1784780c294463e6776be28742544de3ab8,b8372123ad29c1998711a7a0028148779f0adc984647802a515bce7efaff2e0c,c881bade50b23963ac2394005d5ad5614cab54f2dac83222d3a7cbb5318c5828,c881bade50b23963ac2394005d5ad5614cab54f2dac83222d3a7cbb5318c5828,c881bade50b23963ac2394005d5ad5614cab54f2dac83222d3a7cbb5318c5828,734dc711de78c63fc753e8ca270f6f74fa174fc438c239adf571c2e4e7f6b22f,556d156f4afa08ae2105f2117929ccb5a41f9aca655b39f118a01b66a58574af,8e99b6e81e33eacc5eb724a8d73341a3166b03fdc733c3985d7039011cbd95fc,a19edba49d8e4b6820a7c47e06344e42e433103919b411815dd89cf824ffac49,6c3cf3e59128fe8e361e8d6c6eeb5594eb11fc5abc3f0c62169355116f380b1d,3294fc9c6ec7ffb13288f866284946520758d408f5ab5f257d109e6af6520106,54b17d9e36fdbdeead739396a4637acc529bf43867ce39e47db17a6175a14a56
source_describe,v3.19.0-pr39-125-ga6ca42849,RC166-13-g94165e2e7,v3.19.0-pr39-132-g69aec3546-dirty,v3.19.0-pr39-134-g31e383b61-dirty,v3.19.0-pr39-136-g34a588148,v3.19.0-pr39-138-g9e1ac9755,v3.19.0-pr39-138-g9e1ac9755,v3.19.0-pr39-138-g9e1ac9755,RC166-23-g86d21fc0a,v3.19.0-pr39-158-g49761bc99-dirty,v3.19.0-pr39-192-g2032a0e29-dirty,v3.19.0-pr39-198-gf08cc3f19-dirty,v3.19.0-pr39-223-g2c1ec0113-dirty,v3.19.0-pr39-225-g0ac8f603c-dirty,v3.19.0-pr39-230-g539705004-dirty
source_dirty,false,false,true,true,false,false,false,false,false,true,true,true,true,true,true
scenario_kind,fixed-delay qualification,fixed-delay qualification,direct 20-COC telemetry,direct 20-COC fixed 10s no receipt gate,direct 20-COC fixed 10s no receipt gate; fresh stress telemetry,strict 20-COC fixed 10s; interrupted CTD,strict 20-COC fixed 10s; simple coc 5; interrupted,strict 20-COC fixed 5s; simple coc 5 repeat; complete,strict 20-COC fixed 5s; simple coc 5; RC166-compatible,public upscaling API; NVIDIA 33-transition fixed 5s matrix,renderscale-tuning-nvidia,renderscale-tuning-nvidia; two same-process 33-transition passes,renderscale-tuning-nvidia; two same-process 33-transition passes,renderscale-tuning-nvidia; two same-process 33-transition passes,renderscale-tuning-nvidia; two same-process 33-transition passes
preparation_stage_fsr_preparation_duration_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_fsr_preparation_bytecode_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_fsr_preparation_d3d_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_fsr4_preparation_records_occurrences,n/a,n/a,n/a,n/a,n/a,n/a,0/0,0/0,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_fsr4_preparation_duration_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_fsr4_preparation_bytecode_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_fsr4_preparation_d3d_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_d3d_object_creation_records_occurrences,n/a,n/a,n/a,n/a,n/a,n/a,0/0,0/0,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_d3d_object_creation_duration_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_d3d_object_creation_bytecode_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_d3d_object_creation_d3d_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_total_preparation_records_occurrences,n/a,n/a,n/a,n/a,n/a,n/a,20/159,20/159,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_total_preparation_duration_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=20/0.0022/0.00011/0/0.0003,count/total/mean/min/max=20/0.0019/0.000095/0/0.0002,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_total_preparation_bytecode_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=20/0/0/0/0,count/total/mean/min/max=20/0/0/0/0,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_total_preparation_d3d_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=20/0/0/0/0,count/total/mean/min/max=20/0/0/0/0,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_request_to_prepared_records_occurrences,n/a,n/a,n/a,n/a,n/a,n/a,0/0,0/0,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_request_to_prepared_duration_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_request_to_prepared_bytecode_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_request_to_prepared_d3d_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_prepared_to_creator_records_occurrences,n/a,n/a,n/a,n/a,n/a,n/a,0/0,0/0,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_prepared_to_creator_duration_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_prepared_to_creator_bytecode_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
preparation_stage_prepared_to_creator_d3d_ms_count_total_mean_min_max,n/a,n/a,n/a,n/a,n/a,n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,count/total/mean/min/max=0/n/a/n/a/n/a/n/a,n/a,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
producer_source_commit_exact,n/a,n/a,n/a,n/a,n/a,n/a,n/a,9e1ac9755e38478eb30c38bcd38a440a92730a7a,86d21fc0ae35532829b22d7c18a708ff8e21c1eb,49761bc995f2f30c50b6ab812926abfc942e2110,2032a0e2968bb36ed065d506f37e62a08dc7969e,f08cc3f1900ca69ed7d354480211a7e86e08ff10,n/a; renderscale-tuning nvidia; see evidence bundle,0ac8f603c1503894dc91051db7a5c98599592381,n/a; renderscale-tuning nvidia; see evidence bundle
producer_build_configuration,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Release,Release,Release,Release,Release,n/a; renderscale-tuning nvidia; see evidence bundle,Release,n/a; renderscale-tuning nvidia; see evidence bundle
producer_shader_abi_sha256,n/a,n/a,n/a,n/a,n/a,n/a,n/a,e5935748127652885753098c9685b6c5677369c8ac1459dacddfc10f00c503d3,a98c367d3e949a8ecad2fa8a27ce7cb91c616089d5695bde27bec0a4d3a6ca13,07a82e9bac53c79c207d8550e5c34187591b406bd4c874732709923650f24d19,e0070b1a7ce8b8bde5952a9d720f31cf1432e0f31512d233033e44246b26838e,e0070b1a7ce8b8bde5952a9d720f31cf1432e0f31512d233033e44246b26838e,n/a; renderscale-tuning nvidia; see evidence bundle,85f71f8f713542badba1027e6216e07f42a762782165d185f004e4c14af1d5c6,n/a; renderscale-tuning nvidia; see evidence bundle
producer_d3d_compiler,n/a,n/a,n/a,n/a,n/a,n/a,n/a,d3dcompiler_47.dll:10.0.19041.7663,d3dcompiler_47.dll:6-2-19041-7663:8c6d644f86724b542a490eb4f2bfdfad759998b9a3c51fa46eb5dfc5460ed9d7,d3dcompiler_47.dll:10.0.19041.7663,d3dcompiler_47.dll:10.0.19041.7663,d3dcompiler_47.dll:10.0.19041.7663,n/a; renderscale-tuning nvidia; see evidence bundle,d3dcompiler_47.dll:10.0.19041.7663,n/a; renderscale-tuning nvidia; see evidence bundle
devbench_version,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.15.4,1.15.4,1.15.4,1.15.4,1.15.4,n/a; renderscale-tuning nvidia; see evidence bundle,1.15.4,n/a; renderscale-tuning nvidia; see evidence bundle
first_after_positioning_load_population,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1 sample; transition 1; WhiterunDragonsreach; 51 frames,1 sample; transition 1; WhiterunDragonsreach; 24 frames,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
first_after_restart_population,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a; game was not restarted for this attached-session repeat,n/a; game was not restarted,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
warm_population,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19 samples; Dragonsreach 9 mean 73.1; Windhelm 10 mean 137.8; overall mean 107.2,19 samples; Dragonsreach 9 mean 24.0; Windhelm 10 mean 20.0; overall mean 21.9,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
warm_dragonsreach_mean_stabilization_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,73.1,24.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
warm_windhelm_mean_stabilization_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,137.8,20.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
warm_overall_mean_stabilization_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,107.2,21.9,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
warm_worst_stabilization_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,144,24,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
phase_mean_overall_queue_to_snapshot_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.1,6.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
phase_mean_overall_snapshot_to_relatch_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.0,6.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
phase_mean_overall_relatch_to_stabilizing_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.0,9.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
phase_mean_overall_stabilizing_to_active_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88.3,1.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
phase_mean_dragonsreach_queue_to_snapshot_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.0,6.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
phase_mean_dragonsreach_snapshot_to_relatch_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.0,6.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
phase_mean_dragonsreach_relatch_to_stabilizing_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,12.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
phase_mean_dragonsreach_stabilizing_to_active_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,57.9,0.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
phase_mean_windhelm_queue_to_snapshot_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.1,6.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
phase_mean_windhelm_snapshot_to_relatch_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.0,6.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
phase_mean_windhelm_relatch_to_stabilizing_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.0,6.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
phase_mean_windhelm_stabilizing_to_active_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,118.7,2.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
phase_mean_warm_overall_queue_to_snapshot_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.1,6.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
phase_mean_warm_overall_snapshot_to_relatch_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.0,6.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
phase_mean_warm_overall_relatch_to_stabilizing_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.2,8.8,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
phase_mean_warm_overall_stabilizing_to_active_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,90.9,1.1,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
strict_waiter_dragonsreach_mean_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,79.3,30.0,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
strict_waiter_windhelm_mean_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,141.9,26.4,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
strict_waiter_overall_mean_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,110.6,28.2,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
strict_waiter_worst_frames,n/a,n/a,n/a,n/a,n/a,n/a,n/a,148,31,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
compositor_hold_elapsed_mean_ms,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1501.6,n/a: RC166 does not emit compositor-hold telemetry,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
compositor_hold_elapsed_min_max_ms,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1500/1516,n/a: RC166 does not emit compositor-hold telemetry,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
compositor_hold_soft_grace_hard_ms,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1000/500/1500,n/a: RC166 does not emit compositor-hold deadlines,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
final_activation_reason_all_transitions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,proven-idle post-load compositor hold released at hard deadline,n/a: RC166 does not emit a final activation-reason field,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,n/a; renderscale-tuning nvidia,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
resource_publication_failures,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,unsupported,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,0,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
resource_deferred_setup_failures,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,unsupported,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,0,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
resource_device_context_failures,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,unsupported,n/a,n/a; legacy aggregate disabled for renderscale-tuning nvidia,0,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle,n/a; renderscale-tuning nvidia; see evidence bundle
